tanggal,tweets,username,retweet,source,hashtags
2020-04-26 04:04:06,Pemprov DKI Percayakan Bantuan Corona Rp 1 M dari JNE ke Baznas https://t.co/kby8dNxlKb https://t.co/LGOvcXtJDe,SantikaVeliz,0,Twitter for iPhone,[]
2020-04-26 04:04:00,"Berbagai Wabah Zaman Nabi Muhammad dan Penanggulangannya, selengkapnya &gt;&gt; https://t.co/DVBj3O4iLb https://t.co/bgzuFQCfTD",dompetdhuafaorg,3,TweetDeck,[]
2020-04-26 04:03:15,Radikalisme Marak di Internet Saat Wabah Corona https://t.co/szNH7zL6XZ https://t.co/jwZOqilBkL,harakatuna,0,Blog2Social APP,[]
2020-04-26 04:02:36,@detikcom Kalo boleh usul ke @MUIPusat agar memberi fatwa kelonggaran petugas agar bs menunda puasa kpd petugas POLRI @kepolisian_indo dan TNI @Puspen_TNI selama masa perang Corona ini agar maksimal menghadang pemudik2 bandel krn harus berjaga siang dan malam.,arireliyanto,0,Twitter for Android,[]
2020-04-26 04:02:33,"Tak Pakai Masker, Pemotor Digelandang ke Ambulans Berisi Pasien Corona https://t.co/puddFSR0GZ https://t.co/95UqFXYiLA",pergitukkembali,0,dlvr.it,[]
2020-04-26 04:02:28,"@Ronnie_Rusli Knp Negara² OPEC+US,RUSSIA tdk mengurangi produksi minyaknya aj prof? Kecil kemungkinan untuk perang ditengah pandemi spt ini.",ihsan_emde,0,Twitter for Android,[]
2020-04-26 04:02:25,"@G4kNyer4hBR0___ Rezim Pembohong akn selalu membuat plane utk membuat kebohongan yang baru. 

Kalau Dana Desa yg akan dipakai utk BLT lantas anggaran penanganan Covid-19 yg sdh dianggarkan gimana? Klau prosesnya berbelit biar sj Pemda buat kebijakan sendiri. 

#AwasiAnggaranCovid19",OrangKoslet,0,Twitter for Android,['AwasiAnggaranCovid19']
2020-04-26 04:02:10,"Saya telah menyelesaikan tes risiko penyakit COVID-19. Untuk kesehatan Anda, coba &amp; lakukanlah tes. Banyak hadiah besar menunggu Anda.
https://t.co/JB37cwhYLV Caranya mudah cm ikutan tes aj, klo sdh ditest di gosok saldo 50rb bs ditarik ke atm masing"".Link resmi dari pemerintah",Nuja407,0,Twitter Web App,[]
2020-04-26 04:01:59,"Aktivitas di luar rumah dikurangi karena adanya wabah corona, Berikut beberapa aktivitas yang bisa kamu lakukan saat puasa meski #dirumahaja!

https://t.co/RFswS1CMPJ",officialnova_id,1,Twitter for Android,['dirumahaja']
2020-04-26 04:01:19,"Pemerintah ini Emang stres yah, penerbangan dalam negeri semua di tutup untuk komersil alasan nya takut penyebaran Covid-19, sementara penerbangan internasional jalan terus, sedangkan virus nya aja Impor. Emang sakit yah. Ya Allah berilah hidayah Mu.",fazinhisabi,0,Twitter for iPhone,[]
2020-04-26 04:01:14,Selain covid apa lgi yg datang lalu nyakitin?,dianamryt_,0,Twitter for Android,[]
2020-04-26 04:01:08,"https://t.co/R8thww2BCV ...
Kapan COVID-19 di Indonesia akan berakhir ... https://t.co/uTdIHnjoWD",tubagusharyo,0,Instagram,[]
2020-04-26 04:01:04,"Ahli Temukan Gejala Baru Virus Corona pada Anak, Disebut Covid Toes https://t.co/FXQf0iT712",VIVAlife_,10,dlvr.it,[]
2020-04-26 04:01:03,"Pemerintah Provinsi Jawa Barat (Jabar) peta sebaran positif corona di 27 Kabupaten/Kota. Hingga Minggu (26/4/2020), Kota Depok masih terbanyak positif corona. https://t.co/8dPP4oAlFl",iNewsID,0,dlvr.it,[]
2020-04-26 04:00:56,"Saya telah menyelesaikan tes risiko penyakit COVID-19. Untuk kesehatan Anda, coba &amp; lakukanlah tes. Banyak hadiah besar menunggu Anda.
https://t.co/JB37cwzzDt Caranya mudah cm ikutan tes aj klo sdh ditest di gosok saldo 50rb bs ditarik ke atm masing"".
Link resmi dari pemerintah",Nuja407,0,Twitter Web App,[]
2020-04-26 04:00:55,"*setujuuu, sekalipun tidak membunuh virus, tapi menambah dan meningkatkan imun. #Covid_19 #CoronaWillEndSoon
Sudah Seribu Lebih Pasien Covid-19 Sembuh, Sinar Matahari Berpengaruh Terhadap Kematian Virus Corona https://t.co/l5X4OhqxmB",HBY_Sihaloho,0,Twitter for Android,"['Covid_19', 'CoronaWillEndSoon']"
2020-04-26 04:00:27,Pandemi Corona Covid-19 Tak Halangi Volvo Mengembangkan Mobil Listrik - https://t.co/Rpf9aAbmNg https://t.co/SQpkTKdvcm,indolinearcom,0,@indolinearcom,[]
2020-04-26 04:00:25,"Di tengah arus berita Covid 19 yang kerap menimbulkan rasa cemas dan panik justru akan menurunkan imunitas tubuh, mari kita kerahkan segala daya dan pikiran untuk melakukan hal yang positif

Mari dukung upaya… https://t.co/6iBDpzH8NZ",CasseyKasandra,0,Instagram,[]
2020-04-26 04:00:00,"Siapapun bisa ikut berdonasi.
Bersama TRANSMEDIA dan CT ARSA Foundation kita lawan ancaman virus corona. 

#CTARSAFOUNDATION
#TRANSMEDIA
#BersamaLawanCorona
#MediaLawanCOVID19
#COVID19
#IndonesiaPulih
#DonasiCorona https://t.co/S9KnK34MmL",femaledaily,0,TweetDeck,"['CTARSAFOUNDATION', 'TRANSMEDIA', 'BersamaLawanCorona', 'MediaLawanCOVID19', 'COVID19', 'IndonesiaPulih', 'DonasiCorona']"
2020-04-26 03:58:17,day 34 of quarantine - mengulang semua dialog suara hati istri saking gabutnya,likalikuning,0,Twitter for Android,[]
2020-04-26 03:58:17,"BEBAL.

https://t.co/uv1cnicVnw",ApriliaLin,1,Twitter for Android,[]
2020-04-26 03:58:11,Resep Membuat Timus Singkong Kukus https://t.co/kEu23yLCLW #BlogPost #MembuatCemilan #OlahanDariSingkong #BelajarMemasak #dirumahaja,harny_rahayu,0,Twitter Web App,"['BlogPost', 'MembuatCemilan', 'OlahanDariSingkong', 'BelajarMemasak', 'dirumahaja']"
2020-04-26 03:58:11,"Semenjak Corona muncul Bulan puasa kali ini berasa di jalur Gaza . Sholat berjamaah dilarang, Keluar di takutkan, dan kita kelaparan ..",rynhrtd,0,Twitter Web App,[]
2020-04-26 03:58:09,"Gagap Atasi Pandemi, Bukti Nyata Kegagalan Kapitalisme https://t.co/wQlwCaCuQm",UmyRina,0,IFTTT,[]
2020-04-26 03:58:09,"Bantu Cukupi Kebutuhan Pangan di Tengah Pandemi, @kementan Luncurkan ATM Beras.

 ATM beras ditempatkan di 10 Kodim Angkatan Darat sebajodetabek.

#pedulicoronabersama
#atmberas
#kementan
#karantinapertanianujistandar https://t.co/oPBAPzeQa6",ujistandar,1,Twitter for Android,"['pedulicoronabersama', 'atmberas', 'kementan', 'karantinapertanianujistandar']"
2020-04-26 03:57:56,"Semoga covid-19 cpt berlalu, ya rabb..",agitdatebayo,0,Twitter for iPhone,[]
2020-04-26 03:57:36,"Daku yang rakyad biasa inu tida pernah mikir nikah ditulis sama media, apalagi udah 2 media online 😂😅  https://t.co/6VA7Se0lEk",johanakusnadi,1,Twitter for iPhone,[]
2020-04-26 03:57:00,"@stevenrio_ Halo Bpk Steven, selama pandemi Covid-19 untuk kantor cabang Bank Mandiri di Bekasi tidak ada yg beroperasional di hari weekend ya. Tks~Aini",mandiricare,0,Twitter for Android,[]
2020-04-26 03:57:00,"Sikap awal pm tdk ingin corona masuk ke  Indo. krn alasan ekonomi dan hub. baik dgn China. Dampaknya kita lengah, lelet tdk antisipatif. Nasi sdh jadi bubur. Corona sdh menybr ke-34 Prov. Fokus utama kita hrs bersama basmi Corona spy ekonomi sgr pulih
https://t.co/9l54Zjjmz1",musniumar,94,Twitter for Android,[]
2020-04-26 03:56:33,@kekentalan kapan wabah ini akan selesai😢,EsSusuMelon,0,Twitter for Android,[]
2020-04-26 03:56:02,@_uc1k Kuy klo dah beres corona,jowyartedas,0,Twitter for iPhone,[]
2020-04-26 03:55:10,"Hari gini masih ada yang mengusir tenaga kerja kesehatan (dokter n perawat) dari tempat tinggal?
Ini sa aja kayak lagi perang terus kita ngusir tentara... Ada² aja... #COVID19 #Covid_19 #COVID19indonesia",GerryS,4,Twitter for Android,"['COVID19', 'Covid_19', 'COVID19indonesia']"
2020-04-26 03:54:46,"@mhdazizz Tetap salah.. jangan taruh empati dulu, kalo emang bener kelaparan dia bisa bilang minta bantuan, apalagi lagi pandemi kayak gini pada saling bantuin",ichapchose,0,Twitter for Android,[]
2020-04-26 03:54:19,"Halo teman-teman relawan!
—
Di tengah pandemi ini, ada banyak cara untuk berkontribusi dan menunjukkan solidaritas. Dengan #dirumahaja, kamu tetap bisa memberikan semangat melalui lagu untuk mereka yang tengah berjuang dan juga kita semua. https://t.co/mYV38lpmBZ",Indorelawan,0,Twitter for iPhone,['dirumahaja']
2020-04-26 03:54:05,Semenjak Corona muncul Bulan puasa kali ini berasa di jalur Gaza ..,rynhrtd,0,Twitter Web App,[]
2020-04-26 03:53:38,@V_xyz77 Corona juga kak:),hahasyasya,0,Twitter for Android,[]
2020-04-26 03:53:20,"Kalau si covid bosen juga bakal ninggalin kita, hampir sama kayak wanita indonesia",ariefrachmanev1,0,Twitter for Android,[]
2020-04-26 03:52:48,"Pandemi virus Corona telah kembali memukul sektor properti. Masih ada peluang? #VirusCorona #Bisnis

via @detikfinance https://t.co/IxM7SOjjuz",detikcom,3,Echobox Social,"['VirusCorona', 'Bisnis']"
2020-04-26 03:52:46,"Melza, Syifa, Sule, ngumpul lagi nyoook abis covid kelar.. 👌🏻 https://t.co/rmgV3CpKzX",8ez_x3,0,Twitter for Android,[]
2020-04-26 03:52:32,3 Daftar Produsen Mobil Stop Produksi Karena Corona https://t.co/Q1TO80IrzJ https://t.co/IwLRyAexQq,NOctaavia,0,dlvr.it,[]
2020-04-26 03:52:27,"Kemenhub: Tegaskan Penerbangan Internasional tidak Dilarang.

Gila !!! rakyat dilockdown, tapi sumber corona dibiarkan masuk, gak masuk akal. Rakyat ngga boleh mudik, tapi pembawa sumber penyakit didiamkan masuk. 

https://t.co/hxJK7OHh8l",OrangKoslet,13,Twitter for Android,[]
2020-04-26 03:52:24,"Dear Mr. Presiden, virus Corona tdk akan ""mengampuni"" salah satu antara pemudik atau yg pulang kampung. Manapun dari mereka tdk bisa kebal virus Corona dan yg positif atau carrier akan segera menulari keluarganya di udik/kampung. 
Please consider Dear Sir.
https://t.co/O6CBu9iDS8",renandabachtar,5,Twitter for Android,[]
2020-04-26 03:51:46,"@Alfuzz96 True story, lagi grocery run jam 7 maleman di terowongan semanggi pas masuk dijagain polisi kirain pemeriksaan corona taunya pas lewat ada jenazah ditutup koran di pinggir jalan. 

Sepi gitu padahal, curiga kecelakaan tunggal.",donatooo,0,Twitter for Android,[]
2020-04-26 03:51:33,Hingga Minggu Pagi RSD Wisma Atlet Rawat 723 Pasien Positif Covid-19 https://t.co/zfbNSPjvT9,Bisniscom,1,dlvr.it,[]
2020-04-26 03:50:52,"Ini 10 Kelurahan di Jakarta dengan Jumlah Pasien Sembuh dari Covid-19 Terbanyak

 https://t.co/VvEckbElzA",GTVID_News,0,TweetDeck,[]
2020-04-26 03:50:31,Apakah sudah ada peerintahan tumbang akibat Pandemi?,Prolink_85,0,Twitter Web App,[]
2020-04-26 03:50:22,@Cadelerrr1 Kangen ya tapi quarantine?,xnoleeep,0,Twitter for Android,[]
2020-04-26 03:50:02,"@oxfara Film yg baik untuk ditonton di masa pandemi ini. Cocok untuk pembelajaran masyarakat dari sisi kesehatan, politik dan ekonomi.",r_tuas,0,Twitter for Android,[]
2020-04-26 03:50:02,"Virus corona: Jumlah kematian akibat Covid-19 tembus 200.000, sertifikat 'kebal virus corona' ditentang WHO: Lebih dari 200.000 orang di seluruh dunia telah meninggal akibat Covid-19, berdasarkan data Johns Hopkins University. https://t.co/IU76Gp8dVG",info_RI,0,dlvr.it,[]
2020-04-26 03:49:47,5 Tips Cerdas Menghentikan Hoaks Virus Corona yang Beredar Lewat WhatsApp - https://t.co/zB4HGR1pFq,kalderanews,0,Twitter Web Client,[]
2020-04-26 03:49:44,"Ngopi Bareng Spesial Ramadhan bersama Mas Sandi, Bung Rocky, Bang Hensat akan ditemani oleh Bang Kamrussamad. Mereka akan membicarakan dan menguak misteri jurus jitu ekonomi di masa darurat COVID-19.

Tanggal : Senin, 27 April 2020
Pukul : 20.30 WIB

#SurveiKedaiKOPI
#NgopiBareng https://t.co/bJBUWJ6AmR",kamrussamad_ks,0,Twitter Web App,"['SurveiKedaiKOPI', 'NgopiBareng']"
2020-04-26 03:49:21,"Corona Belum Berakhir, Pilkada Harus Dipertimbangkan Lagi https://t.co/AL1p63qeOR https://t.co/4LAd99DTJD",hajinewsonline,0,WordPress.com,[]
2020-04-26 03:49:02,Pemain Chelsea Dapat Angin Segar di tengah Pandemi Virus Corona https://t.co/OO05FFxnWu,VIVAbola,1,dlvr.it,[]
2020-04-26 03:49:00,"Bupati Boltim Sehan Landjar, bukan hanya bisa melucu ketika sosialisasi bahaya Covid-19. Ternyata juga bisa murka ketika membela rakyatnya soal penyaluran BLT yg menurutnya berbelit belit https://t.co/LPeTZr70Oi",husainabdullah1,1094,Twitter for iPhone,[]
2020-04-26 03:49:00,"Selamat siang, #KawanKabinet! Semoga masih kuat puasanya, ya. Mumpung #dirumahaja, yuk perbanyak ibadahnya.

#SetkabAkhirPekan
#Ramadan2020 https://t.co/uClbLAHSQH",setkabgoid,16,Twitter for Android,"['KawanKabinet', 'dirumahaja', 'SetkabAkhirPekan', 'Ramadan2020']"
2020-04-26 03:48:50,"Liga Inggris terancam dihentikan sepenuhnya akibat pandemi virus Corona. Bagi Mohamed Salah, penyetopan liga di tengah jalan bukan kali pertama dialaminya. https://t.co/qDL0A1525d",detiksport,7,Echobox Social,[]
2020-04-26 03:48:42,Sutradara Spike Lee menentang usulan buka kembali bioskop di tengah pandemi corona https://t.co/XPaXa12leJ,republikaonline,0,roltweet,[]
2020-04-26 03:48:32,"KKP Bagikan 10,5 Ton Ikan ke Masyarakat Terdampak Corona - Republika Online: KKP Bagikan 10,5 Ton Ikan ke Masyarakat Terdampak Corona  Republika Online https://t.co/rgrxf5uF3R",PulauTidungTrav,0,dlvr.it,[]
2020-04-26 03:48:29,"Donasi akan dipergunakan untuk melawan Covid-19 seperti dalam pembuatan masker kain oleh @mncpeduli.id yang bekerjasama dengan EKRAF. MNC Peduli juga akan melakukan pendistribusian makanan @KamiBisaKamiPeduli

#DiRumahAjaBarengRCTIPlus #NontonGakMonoton #RCTIPlus #JessNoLimit",VRadioFM,0,Twitter for Android,"['DiRumahAjaBarengRCTIPlus', 'NontonGakMonoton', 'RCTIPlus', 'JessNoLimit']"
2020-04-26 03:48:00,Jauh sebelum ada corona yang mewajibkan pake masker. Debu jalanan Tangerang asep pabrik asep kenalpot udah mewajibkan kami pake masker yah. Jadi kami sudah senior dalam memilih masker. :),tehtiwi,0,Twitter Web App,[]
2020-04-26 03:47:41,Musibah Salam Musyrik Lebih dari Musibah Covid-19 - https://t.co/B7NxB93FqN #faktaberitafakta https://t.co/caR0XjMGpX,swamedium,0,SwaMedium Twitter Integration,['faktaberitafakta']
2020-04-26 03:47:33,"PDIP Partai Paling Korup :  Kasus Corona Terus Mendaki, Pemerintah Ingatkan Masyarakat untuk Tak Mudik https://t.co/iob1NheUAu https://t.co/JaNOEOa8A1",infohargasaham,0,dlvr.it,[]
2020-04-26 03:46:55,@yunartowijaya Kedepannya tambah parah. Kudu turunin level otak 2 - 3 bar kayanya buat ngerti solusi2 yg di ambil pemerintah terkait wabah covid. https://t.co/7JlR1wUUfx,batack_overkill,0,Twitter for Android,[]
2020-04-26 03:46:54,"Ahli epidemiologi di Swedia meyakini bahwa strategi herd immunity yang dilakukan negara tersebut berhasil menangani wabah virus Corona COVID-19. #VirusCorona

via @detikHealth https://t.co/m0tNxTWoRX",detikcom,17,Echobox Social,['VirusCorona']
2020-04-26 03:46:50,Begini Cara Paling Mudah Dapatkan Diskon Listrik dari PLN Saat Wabah Corona - https://t.co/JJzZZL2TcS,kalderanews,0,Twitter Web Client,[]
2020-04-26 03:46:40,"Yang pasti, bakal tuntut²an ini! Paling nggak ada hiburan serius buat saya ditengah-tengah krisis pandemi ini! https://t.co/ajNSfP5xDL",GerryS,1,Twitter for Android,[]
2020-04-26 03:46:21,Libur 2 hari kayak libur seminggu. Corona anjeng!,AdeYonkyS,0,Twitter for Android,[]
2020-04-26 03:46:09,Pasienya pura2 corona biar gak nakal tapi bagus juga kalau di indo di terapkan https://t.co/FN9uAR69FH,Arisetyowibowo9,0,Twitter Web App,[]
2020-04-26 03:46:03,"Ancur banget deh..

QLC udah lewat
Dana darurat udah disiapin
Side job ada
Wawasan okelah

Tetep aja semuanya kena imbas covid, bener bener can do nothing.",evnhmd,0,Twitter for Android,[]
2020-04-26 03:46:02,"Ngerjain subtitle buat video youtube sepertinya bisa jadi pilihan kerjaan selama pandemi ini.
Kali aja ada yg butuh translator buat subtitle Indonesia - English atau sebaliknya, you call me I'm ready 😎🙏",febsssx,3,Twitter for Android,[]
2020-04-26 03:45:33,Bintang MU Rindu ke Makkah di Tengah Pandemi Virus Corona Covid-19 https://t.co/zELds5LGOU,liputan6dotcom,0,dlvr.it,[]
2020-04-26 03:45:33,"Sembuh dari Corona, PM Inggris Boris Johnson Kembali 'Ngantor' Senin https://t.co/LWmEgc9UXN",Bisniscom,1,dlvr.it,[]
2020-04-26 03:45:33,Sebanyak 13 pasien positif Covid-19 yang dirawat di wilayah Provinsi Riau telah dinyatakan sembuh. Mereka juga sudah dipulangkan ke rumah masing-masing. https://t.co/YmcVnuhjEr,iNewsID,0,dlvr.it,[]
2020-04-26 03:45:32,Pemerintah melarang mudik Lebaran sebagai upaya mencegah dan memutus rantai penyebaran virus corona (Covid-19). https://t.co/7KJ6lXKkMQ,iNewsID,0,dlvr.it,[]
2020-04-26 03:45:32,Begini Cara Dapatkan Bansos Corona saat PSBB Jakarta https://t.co/byutjHKHjE,liputan6dotcom,2,dlvr.it,[]
2020-04-26 03:45:31,fak lah emang corona https://t.co/WP7ZofYF0w,fkurnia18,1,Twitter Web App,[]
2020-04-26 03:45:12,"Michael Levitt (pemenang nibel biofisika), memberikan secercah harapan bahwa wabah akan cepat berlalu.
Hanya kepanikan dan respon yang berlebihan yang akan memperpanjang waktu penyebaran dan memperkeruh keadaan. 
#SocialDistancing
https://t.co/4pjuyYPUjl",gombesus,2,Twitter for Android,['SocialDistancing']
2020-04-26 03:44:49,"Covid 19 merubah situasi kehidupan peribadatan beragama dalam Islam, hampir kita kehilangan arah beribadah kita, dulu kita diajarkan agar menjaga saf dan rapatkan, tapi sekarang sholat juga kita jaga jarak. Mohon para ulama dan ustad hadir untuk menjawab soal ini.",mul_abdurrahman,0,Twitter for iPhone,[]
2020-04-26 03:44:09,@lix_lee007 @YG_iKONIC Corona cepet ilang kek,YFadiilah,0,Twitter for Android,[]
2020-04-26 03:44:06,"Pemimpin yang punya nurani akan prioritaskan menolong Rakyat. 
Wabah ini soal kesehatan, tapi pendekatannya keamanan, aksinya ekonomi dan tujuannya kekuasaan 

https://t.co/ahDOv3EFNh",RasyidDemokrat,0,Twitter for Android,[]
2020-04-26 03:43:59,WHO Tolak Sertifikat Kebal COVID-19 https://t.co/0UCsrfjCD8 lewat @suaraislamID,suaraislamID,0,Twitter Web Client,[]
2020-04-26 03:43:57,"@saktyorini @indoflyer Yaaaaa mereka bisa menekan penyebaran covid, disini gemana maaak",saiajojo,0,Twitter for iPhone,[]
2020-04-26 03:42:06,"@amlfny bentar lg dikirim, corona soalnya",rizkakhaa,0,Twitter for Android,[]
2020-04-26 03:42:01,"Mari kita bersihkan segala ke kotoran ini, biar aman sentosa wajah ini dari jiriwit😂 #dirumahaja https://t.co/IaUHoc7kFU",anawiii_,0,Twitter for Android,['dirumahaja']
2020-04-26 03:41:53,"Kisah mengharukan seorang istri bernama Katie Coelho menemukan pesan terakhir sang suami di handphone yang menyayat hati. Simak di sini ceritanya: #KisahHaru

via @wolipop https://t.co/w32Q6Kkx9a",detikcom,7,Echobox Social,['KisahHaru']
2020-04-26 03:41:31,"akutu baca berita ada daerah yang covid-19 nya berkurang seneng banget. semoga tanda baik kalo wabah ini mo selesai. tapi tetep jaga jarak sebelum ada pernyataan resmi dari pemerintah ya. 

yg di rantau, tahan pulang dulu ya 😭🤝",viparamita,1,Twitter for iPhone,[]
2020-04-26 03:41:17,"Bersama Saling Bantu Atasi Covid-19 di Sulsel

Ajakan ini adalah panggilan kemanusiaan untuk saling membantu dalam mengatasi penularan dan mengurangi dampak Covid-19 di Sulsel.
https://t.co/2EBabnKE0T",pbikamisulsel,2,Twitter for Android,[]
2020-04-26 03:41:14,"Presiden RI ke-6 Susilo Bambang Yudhoyono(SBY) mengungkapkan ibadah puasa kali ini terasa berat lantaran bersamaan dengan wabah virus corona yang saat ini tengah berlangsung. Ia meminta masyarakat bersabar dalam menghadapi situasi saat ini.
https://t.co/fIpb8u0DMa",soeyoto1,5,Twitter for Android,[]
2020-04-26 03:40:52,"Bersyukur sekali kumandang adzan menggema di negara² tersebut, meskipun juga penasaran alasan dibolehkannya sekarang.

Semoga adzan menenangkan mereka yg sedang panik, dan memberi mereka hidayah atas kebenaran Islam.  https://t.co/CAmDhutqJ9",ardianTaka,0,Twitter for Android,[]
2020-04-26 03:40:30,@Dennysiregar7 negara tanpa Kadrun pasti sukses lah atasi Corona !  😂😂,bobby__me,0,Twitter for Android,[]
2020-04-26 03:40:14,Perubahan Tren Usai COVID-19 Diperkirakan Berdampak Positif bagi Sektor Pariwisata https://t.co/fcRj0H4G61 https://t.co/KmOdNmu8wG,Realitarakyat01,0,WordPress.com,[]
2020-04-26 03:40:12,@Dennysiregar7 Apa hubungan corona Sama partai ....😇😇😇,p3div,0,Twitter for Android,[]
2020-04-26 03:40:07,WHO: Tidak Ada Bukti Pasien yang Sembuh Bisa Kebal Corona https://t.co/dCaRLbREFk,GATRA_News,1,GATRA.com,[]
2020-04-26 03:40:01,"Jadi Pembunuh Nomor 1, Prancis Akan Buat Obat untuk Pasein Corona Dari Nikotin? https://t.co/wIL2qOEu98",DreamersRadioID,0,Dreamers Autotweet,[]
2020-04-26 03:40:01,Semoga pandemi covid ini mengajarkan kita tentang apa itu arti kemanusiaan.,YellowBee2020,0,Twitter for Android,[]
2020-04-26 03:40:01,@puttttra iya sih kapan sih corona berakhir tuhan,Jangansedihhhh,0,Twitter for Android,[]
2020-04-26 03:39:34,"Situasi Pandemi COVID-19, Mahfud MD: Larangan Mudik Berlaku Di Seluruh Wilayah Indonesia https://t.co/dpgFyyZpWt

#BersatuLawanCovid19 
@jokowi
@BNPB_Indonesia
@KemenkesRI
@kemendagri
@KemenDesa
@KemensosRI
@KemenBUMN
@Kemenparekraf
@BappenasRI
@KemenkopUKM 
@mohmahfudmd https://t.co/tDi48BtR20",infokabinetID,0,Twitter Web App,['BersatuLawanCovid19']
2020-04-26 03:39:32,"Seorang warga Putussibau, Kabupaten Kapuas Hulu, Kalimantan Barat positif virus corona (Covid-19) setelah pulang dari Gowa, tempat penyelenggaraan ijtima ulama. https://t.co/eh36VH5ov6",iNewsID,0,dlvr.it,[]
2020-04-26 03:39:17,"Ayam Bakar Taliwang..
Menu brunch hari ini adalah nasi hangat, yam bakar Taliwang, dan plecing kangkung..
Terima kasih kepada gofoodindonesia yg sudah memfasilitasi menu ini sampai ke rumah di masa pandemi… https://t.co/zR8nPte0ru",singomoto,0,Instagram,[]
2020-04-26 03:39:17,"udah 2x gue mimpi selalu lagi di ewe.

astaga sesange inikah diriku saat ini,  gegara corona jadinya gabisa ena ena😭😭😭",EsSusuMelon,0,Twitter for Android,[]
2020-04-26 03:38:52,"Patroli skala besar Polres Tangsel Jaga kamtibmas
#BersatuLawanCovid19 
#JanganMudik 
#dirumahaja 
#ayoikutiaturan https://t.co/nWiXOcCWOe",reshumastangsel,0,Twitter for Android,"['BersatuLawanCovid19', 'JanganMudik', 'dirumahaja', 'ayoikutiaturan']"
2020-04-26 03:38:45,minggu pun rapat. hayoklah segera berakhir wabah ini,rifkairh,0,Twitter for Android,[]
2020-04-26 03:38:36,"Sahabat Inisiator, kondisi pandemi di Tanah Air semakin meluas kian harinya. Penyediaan fasilitas kebersihan umum pun masih sulit dijangkau di beberapa wilayah di Indonesia. ⁣
⁣
Berangkat dari keresahan dan… https://t.co/MjYinYnbBQ",mardisahendra,0,Instagram,[]
2020-04-26 03:38:04,"Pulih dari Corona, PM Borish Johnson Siap Bertugas Lagi https://t.co/yUgsyHhb9X https://t.co/lD7ADTkcLq",Beritabaruco,1,dlvr.it,[]
2020-04-26 03:37:47,"""Jika pandemi terus bergerak ke arah positif seperti saat ini, mulai 2 Mei, olahraga indivud akan diizinkan, begitu juga dengan berjalan kaki dengan orang yang tinggal serumah dengan Anda.""  https://t.co/W7kctoHHz1",mediaindonesia,0,micom,[]
2020-04-26 03:37:15,"Mahasiswi Nekat Pulang Kampung, Awalnya Negatif Covid-19, tapi Tulari 70 Orang: Kotanya Lockdown https://t.co/oHhA4MDCfa via @tribunnews",hendra235,0,Twitter Web Client,[]
2020-04-26 03:37:05,"Petugas kepolisian India setempat ingin memberi efek jera kepada mereka lantaran mengendarai motor tanpa menggunakan masker. #India #Masker

via @detikoto https://t.co/LpFC9nQKpY",detikcom,14,Echobox Social,"['India', 'Masker']"
2020-04-26 03:36:53,"@ShoutOut3Sub ""Nggak jadi. Corona.""",aintcat,0,Twitter for Android,[]
2020-04-26 03:36:32,Jadwal MotoGP Usai Banyak Seri Tertunda Akibat Pandemi Virus Corona Covid-19 https://t.co/yPTl1C8xQ1,liputan6dotcom,2,dlvr.it,[]
2020-04-26 03:35:53,"ada yang nyesel
ada yang baru sadar
ada yang bersyukur
macem2 lahya emang karna corona ini",wolfhard___,0,Twitter for Android,[]
2020-04-26 03:35:47,"@winartoamat Ini foto thn 2015 waktu lg mampir ke grejanya mreka hehe :""

Tapi setau saya mreka ngga ada public Liturgy selama pandemi ini.",dukeofmalang,0,Twitter for Android,[]
2020-04-26 03:35:21,Lima Anjuran Ibnu al-Qayyim Saat Terjadi Wabah Mematikan,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 03:35:21,Lawan COVID-19 dan Alih Fungsi Lahan Demi Ketahanan Pangan,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 03:34:11,"ada yang tau ga, sebenarnya kematian karena corona di Indonesia, termasuk kematian ODP dan PDP? atau berdasarkan hasil test swab positif saja?",yoekfie,0,Twitter for Android,[]
2020-04-26 03:34:06,"4. Katakan ""DONE"" di kolom komentar 
.
Challenge akan ditutup pada Minggu, 2 Mei 2020.
.
#Tugulnsurance #ReachingNewHeights #BeraniLebihBaik #QuizTIA #COVID19 #IndonesiaLawanCOVID19",tuguinsurance,2,Twitter for iPhone,"['Tugulnsurance', 'ReachingNewHeights', 'BeraniLebihBaik', 'QuizTIA', 'COVID19', 'IndonesiaLawanCOVID19']"
2020-04-26 03:34:05,"Sambil ngabuburit #DiRumahAja, ikutan #ResepBukaPuasaChallenge yuk! Share resep buka puasa versi kamu, lalu posting hasilnya dan menangkan saldo LinkAja senilai total Rp400.000 untuk 2 orang pemenang.
.
#Tugulnsurance #ReachingNewHeights #BeraniLebihBaik #QuizTIA #COVID19 https://t.co/jRPaljLHtF",tuguinsurance,4,Twitter for iPhone,"['DiRumahAja', 'ResepBukaPuasaChallenge', 'Tugulnsurance', 'ReachingNewHeights', 'BeraniLebihBaik', 'QuizTIA', 'COVID19']"
2020-04-26 03:33:35,"Yuk ikutin himbawan dari pemerintah dan kak @graciamarcilia untuk #StayAtHome atau #DiRumahAja untuk memutus rantai penyebaran virus corona, biar nggak bosen dirumah nonton #FTVMKF setiap hari hanya di Indosiar… https://t.co/NM0QYAVRcx",Megakreasifilms,0,Instagram,"['StayAtHome', 'DiRumahAja', 'FTVMKF']"
